t [s],x [m],y [m],vx,vy
5.3,90.66043753573486,373.9360489545571,22.01413615332095,72.9059259313703
5.4,92.86185113854147,381.12864154769414,22.014136028066158,71.9259259313703
5.5,95.06326472882222,388.22323414083115,22.014135902807556,70.9459259313703
5.6,97.26467830657674,395.2198267339682,22.014135777545192,69.9659259313703
5.7,99.46609187180465,402.11841932710524,22.01413565227912,68.98592593137029
5.8,101.66750542450559,408.91901192024227,22.014135527009387,68.00592593137029
5.9,103.8689189646792,415.6216045133793,22.014135401736045,67.02592593137028
6.0,106.07033249232511,422.22619710651634,22.014135276459147,66.04592593137028
6.1,108.27174600744299,428.7327896996534,22.01413515117874,65.06592593137027
6.2,110.47315951003247,435.1413822927904,22.01413502589487,64.08592593137027
6.3,112.67457300009323,441.4519748859274,22.014134900607594,63.10592593137027
6.4,114.87598647762493,447.66456747906443,22.014134775316958,62.125925931370276
6.5,117.07739994262724,453.7791600722015,22.014134650023014,61.14592593137028
6.6,119.27881339509982,459.7957526653385,22.01413452472581,60.16592593137028
6.7,121.48022683504236,465.71434525847553,22.0141343994254,59.185925931370285
6.8,123.68164026245454,471.53493785161254,22.014134274121833,58.20592593137029
6.9,125.88305367733605,477.2575304447496,22.014134148815156,57.22592593137029
7.0,128.0844670796866,482.88212303788663,22.01413402350542,56.245925931370294
7.1,130.28588046950586,488.40871563102365,22.01413389819268,55.2659259313703
7.2,132.48729384679356,493.83730822416067,22.014133772876978,54.2859259313703
7.3,134.6887072115494,499.1679008172977,22.01413364755837,53.305925931370304
7.4,136.89012056377308,504.40049341043476,22.014133522236904,52.32592593137031
7.5,139.09153390346435,509.5350860035718,22.01413339691263,51.34592593137031
7.6,141.2929472306229,514.5716785967088,22.0141332715856,50.36592593137031
7.7,143.4943605452485,519.5102711898459,22.014133146255862,49.385925931370316
7.8,145.69577384734083,524.3508637829829,22.01413302092347,48.40592593137032
7.9,147.89718713689967,529.0934563761199,22.01413289558847,47.42592593137032
8.0,150.09860041392477,533.738048969257,22.014132770250917,46.445925931370326
8.1,152.30001367841587,538.284641562394,22.014132644910855,45.46592593137033
8.2,154.5014269303727,542.733234155531,22.01413251956834,44.48592593137033
8.3,156.70284016979505,547.083826748668,22.014132394223417,43.505925931370335
8.4,158.90425339668266,551.336419341805,22.01413226887614,42.52592593137034
