t [s],x [m],y [m],vx,vy
0.0,0.0,0.0,0.0,0.0
0.01,0.0009115347880070283,0.004189562286972847,0.09115347880070283,0.4189562286972847
0.02,0.002734604364021085,0.012568686862208309,0.18230695760140567,0.8379124575235462
0.03,0.005469214121694341,0.025137391670794578,0.27346097576732564,1.2568704808586268
0.04,0.009115507954668341,0.041895848814476125,0.3646293832973999,1.6758457143681549
0.05,0.0136734858629914,0.06284405829856242,0.4557977908323059,2.0948209484086298
0.060000000000000005,0.019143147846710923,0.08798202012964448,0.5469661983719523,2.513796183108207
0.06999999999999999,0.02552449390587339,0.11730973431559491,0.6381346059162465,2.932771418595042
0.08,0.03281752404052435,0.1508272008655678,0.7293030134650963,3.3517466549972905
0.09,0.04102223825070844,0.18853441978999888,0.8204714210184094,3.7707218924431074
0.09999999999999999,0.050138636536469376,0.23043139110060537,0.9116398285760935,4.189697131060648
0.11,0.06016671889784994,0.2765181148103861,1.0028082361380561,4.608672370978068
0.12,0.071106485334892,0.3267945909336213,1.093976643704205,5.0276476123235225
0.13,0.08295793584763649,0.3812608194858729,1.1851450512744481,5.446622855225166
0.14,0.0957210704361234,0.43991680048398446,1.2763134588486929,5.865598099811154
0.15000000000000002,0.10939588910039187,0.5027625339460808,1.3674818664268469,6.284573346209643
0.16,0.12398239184048004,0.5697980198915688,1.4586502740088179,6.703548594548787
0.17,0.13948057865642519,0.6410232583411362,1.5498186815945136,7.122523844956741
0.18000000000000002,0.1558904495482636,0.7164382493167528,1.6409870891838416,7.541499097561662
0.19,0.1732120045160307,0.7960429928416699,1.7321554967767097,7.960474352491703
0.2,0.19144524355976095,0.8798374889404201,1.8233239043730254,8.37944960987502
0.21000000000000002,0.2105901666794879,0.9678217376388178,1.9144923119726966,8.798424869839769
0.22,0.2306467738752442,1.059995738963959,2.005660719575631,9.217400132514104
0.23,0.25161506514706156,1.1563594929442207,2.096829127181736,9.636375398026182
0.24000000000000002,0.27349504049497075,1.2569129996092623,2.1879975347909193,10.055350666504156
0.25,0.29628669991900164,1.361656258990024,2.279165942403089,10.47432593807618
0.26,0.31999004341918313,1.4705892711187283,2.370334350018152,10.893301212870414
0.27,0.34460507099554333,1.5837120360288783,2.461502757636017,11.312276491015009
0.28,0.37013178264810925,1.7010245537552595,2.5526711652565908,11.731251772638121
